Description	Iteration	Algorithm	Metric	Value
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	FDR	0.27027027027027
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	FNR	0.194029850746269
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	FPR	0.689655172413793
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	MCC	0.12707052919276
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	MMCE	0.34375
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	NPV	0.409090909090909
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	PPV	0.72972972972973
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	Precision	0.72972972972973
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	Recall	0.805970149253731
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	TNR	0.310344827586207
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	TPR	0.805970149253731
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	AUROC	0.495367987647967
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	Accuracy	0.697916666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	BalancedAccuracy	0.5
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	Brier	0.249298583333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	F1	0.822085889570552
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	FDR	0.302083333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	FNR	0
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	FPR	1
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	MCC	NA
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	MMCE	0.302083333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	NPV	NA
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	PPV	0.697916666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	Precision	0.697916666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	Recall	1
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	TNR	0
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	TPR	1
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	AUROC	0.58955223880597
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	Accuracy	0.708333333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	BalancedAccuracy	0.536798764796706
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	Brier	0.209813239583333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	F1	0.822784810126582
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	FDR	0.285714285714286
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	FNR	0.0298507462686567
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	FPR	0.896551724137931
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	MCC	0.152087646302813
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	MMCE	0.291666666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	NPV	0.6
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	PPV	0.714285714285714
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	Precision	0.714285714285714
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	Recall	0.970149253731343
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	TNR	0.103448275862069
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/J48/default	TPR	0.970149253731343
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	AUROC	0.617344312918168
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Accuracy	0.697916666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	BalancedAccuracy	0.617344312918168
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Brier	0.200724916666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	F1	0.79136690647482
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	FDR	0.236111111111111
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	FNR	0.17910447761194
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	FPR	0.586206896551724
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	MCC	0.24886084607027
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	MMCE	0.302083333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	NPV	0.5
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	PPV	0.763888888888889
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Precision	0.763888888888889
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Recall	0.82089552238806
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	TNR	0.413793103448276
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/JRip/default	TPR	0.82089552238806
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	AUROC	0.555841482243953
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Accuracy	0.666666666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	BalancedAccuracy	0.555841482243953
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Brier	0.333333333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	F1	0.777777777777778
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FDR	0.272727272727273
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FNR	0.164179104477612
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FPR	0.724137931034483
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	MCC	0.128706704507914
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	MMCE	0.333333333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	NPV	0.421052631578947
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	PPV	0.727272727272727
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Precision	0.727272727272727
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Recall	0.835820895522388
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	TNR	0.275862068965517
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	TPR	0.835820895522388
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	AUROC	0.575656201749871
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Accuracy	0.635416666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	BalancedAccuracy	0.562789500772002
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Brier	0.309754
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	F1	0.740740740740741
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FDR	0.264705882352941
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FNR	0.253731343283582
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FPR	0.620689655172414
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	MCC	0.126858611614361
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	MMCE	0.364583333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	NPV	0.392857142857143
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	PPV	0.735294117647059
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Precision	0.735294117647059
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Recall	0.746268656716418
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	TNR	0.379310344827586
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	TPR	0.746268656716418
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	AUROC	0.63381369016984
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Accuracy	0.645833333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	BalancedAccuracy	0.540916109109624
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Brier	0.224503604166667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	F1	0.76056338028169
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FDR	0.28
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FNR	0.194029850746269
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FPR	0.724137931034483
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	MCC	0.0908909086094311
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	MMCE	0.354166666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	NPV	0.380952380952381
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	PPV	0.72
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Precision	0.72
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Recall	0.805970149253731
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	TNR	0.275862068965517
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	TPR	0.805970149253731
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	AUROC	0.524189397838394
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Accuracy	0.677083333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	BalancedAccuracy	0.524189397838394
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Brier	0.322916666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	F1	0.797385620915033
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	FDR	0.290697674418605
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	FNR	0.0895522388059701
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	FPR	0.862068965517241
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	MCC	0.0727180505534914
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	MMCE	0.322916666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	NPV	0.4
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	PPV	0.709302325581395
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Precision	0.709302325581395
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Recall	0.91044776119403
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	TNR	0.137931034482759
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/OneR/default	TPR	0.91044776119403
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	AUROC	0.62892434379825
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Accuracy	0.677083333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	BalancedAccuracy	0.514410705095214
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Brier	0.20508734375
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	F1	0.8
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FDR	0.295454545454545
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FNR	0.0746268656716418
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FPR	0.896551724137931
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	MCC	0.0478812298739133
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	MMCE	0.322916666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	NPV	0.375
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	PPV	0.704545454545455
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Precision	0.704545454545455
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Recall	0.925373134328358
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	TNR	0.103448275862069
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	TPR	0.925373134328358
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	AUROC	0.617858980957282
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Accuracy	0.677083333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	BalancedAccuracy	0.553525476067936
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Brier	0.229137979166667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	F1	0.789115646258503
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FDR	0.275
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FNR	0.134328358208955
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FPR	0.758620689655172
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	MCC	0.131893061690444
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	MMCE	0.322916666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	NPV	0.4375
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	PPV	0.725
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Precision	0.725
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Recall	0.865671641791045
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TNR	0.241379310344828
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TPR	0.865671641791045
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	AUROC	0.627123005661348
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Accuracy	0.65625
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	BalancedAccuracy	0.548378795676788
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Brier	0.266643614583333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	F1	0.769230769230769
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FDR	0.276315789473684
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FNR	0.17910447761194
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FPR	0.724137931034483
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MCC	0.109395549722075
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MMCE	0.34375
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	NPV	0.4
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	PPV	0.723684210526316
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Precision	0.723684210526316
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Recall	0.82089552238806
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TNR	0.275862068965517
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TPR	0.82089552238806
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	AUROC	0.519042717447247
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Accuracy	0.65625
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	BalancedAccuracy	0.519042717447247
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Brier	0.34375
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	F1	0.778523489932886
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FDR	0.292682926829268
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FNR	0.134328358208955
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FPR	0.827586206896552
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	MCC	0.0495477999437084
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	MMCE	0.34375
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	NPV	0.357142857142857
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	PPV	0.707317073170732
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Precision	0.707317073170732
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Recall	0.865671641791045
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	TNR	0.172413793103448
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SMO/default	TPR	0.865671641791045
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	AUROC	0.582861554297478
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Accuracy	0.6875
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	BalancedAccuracy	0.502316006176016
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Brier	0.208507979166667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	F1	0.8125
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FDR	0.301075268817204
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FNR	0.0298507462686567
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FPR	0.96551724137931
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	MCC	0.0122237372882186
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	MMCE	0.3125
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	NPV	0.333333333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	PPV	0.698924731182796
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Precision	0.698924731182796
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Recall	0.970149253731343
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	TNR	0.0344827586206897
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	TPR	0.970149253731343
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	AUROC	0.616572310859495
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Accuracy	0.729166666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	BalancedAccuracy	0.571281523417396
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Brier	0.196483416666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	F1	0.833333333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FDR	0.269662921348315
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FNR	0.0298507462686567
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FPR	0.827586206896552
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	MCC	0.251767313314001
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	MMCE	0.270833333333333
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	NPV	0.714285714285714
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	PPV	0.730337078651685
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Precision	0.730337078651685
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Recall	0.970149253731343
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	TNR	0.172413793103448
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	TPR	0.970149253731343
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	AUROC	0.593154915079773
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Accuracy	0.697916666666667
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	BalancedAccuracy	0.548893463715903
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Brier	0.20653615625
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	F1	0.810457516339869
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FDR	0.27906976744186
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FNR	0.0746268656716418
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FPR	0.827586206896552
breast.cancer	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	MCC	0.146983293671951
