Description	Iteration	Algorithm	Metric	Value
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	AUROC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	BalancedAccuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Brier	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	F1	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	FDR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	FNR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	FPR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	MCC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	MMCE	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	NPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	PPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Precision	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Recall	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	TNR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	TPR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Accuracy	0.966666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	AUROC	0.95
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	BalancedAccuracy	0.95
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Brier	0.0333333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	F1	0.947089947089947
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FDR	0.0303030303030303
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FNR	0.0666666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FPR	0.0333333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	MCC	0.92351981250591
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	MMCE	0.0333333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	NPV	0.979166666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	PPV	0.96969696969697
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Precision	0.96969696969697
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Recall	0.933333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	TNR	0.966666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	TPR	0.933333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Accuracy	0.966666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	AUROC	0.993333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	BalancedAccuracy	0.95
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Brier	0.0328900833333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	F1	0.947089947089947
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FDR	0.0303030303030303
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FNR	0.0666666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FPR	0.0333333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	MCC	0.92351981250591
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	MMCE	0.0333333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	NPV	0.979166666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	PPV	0.96969696969697
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Precision	0.96969696969697
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Recall	0.933333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	TNR	0.966666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	TPR	0.933333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Accuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	AUROC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	BalancedAccuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Brier	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	F1	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FDR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FNR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FPR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	MCC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	MMCE	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	NPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	PPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Precision	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Recall	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	TNR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	TPR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Accuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	AUROC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	BalancedAccuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Brier	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	F1	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	FDR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	FNR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	FPR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	MCC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	MMCE	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	NPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	PPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Precision	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Recall	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	TNR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	TPR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Accuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	AUROC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	BalancedAccuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Brier	0.03564
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	F1	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FDR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FNR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FPR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	MCC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	MMCE	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	NPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	PPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Precision	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Recall	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TNR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TPR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Accuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	AUROC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	BalancedAccuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Brier	0.0383333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	F1	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FDR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FNR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FPR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MCC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MMCE	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	NPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	PPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Precision	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Recall	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TNR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TPR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Accuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	AUROC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	BalancedAccuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Brier	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	F1	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	FDR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	FNR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	FPR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	MCC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	MMCE	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	NPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	PPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Precision	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Recall	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	TNR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	TPR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Accuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	AUROC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	BalancedAccuracy	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Brier	0.00112676666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	F1	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FDR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FNR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FPR	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	MCC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	MMCE	0.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	NPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	PPV	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Precision	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Recall	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	TNR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	TPR	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Accuracy	0.966666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	AUROC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	BalancedAccuracy	0.972222222222222
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Brier	0.0243077833333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	F1	0.952153110047847
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FDR	0.0555555555555556
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FNR	0.0333333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FPR	0.0222222222222222
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MCC	0.928817045807163
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MMCE	0.0333333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	NPV	0.96969696969697
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	PPV	0.944444444444444
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Precision	0.944444444444444
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Recall	0.966666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TNR	0.977777777777778
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TPR	0.966666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Accuracy	0.966666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	AUROC	0.96555555555555606
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	BalancedAccuracy	0.95
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Brier	0.0850593333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	F1	0.947089947089947
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FDR	0.0303030303030303
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FNR	0.0666666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FPR	0.0333333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	MCC	0.92351981250591
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	MMCE	0.0333333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	NPV	0.979166666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	PPV	0.96969696969697
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Precision	0.96969696969697
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Recall	0.933333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	TNR	0.966666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	TPR	0.933333333333333
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Accuracy	0.966666666666667
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	AUROC	1.0
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	BalancedAccuracy	0.95
StrongSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Brier	0.0161701333333333
