Description	Iteration	Fold	Algorithm	Features
StrongSignal_Both	1	1	AlgorithmScripts/FeatureSelection/tsv/sklearn/anova/default	Feature4,Feature2,Feature3,Feature5,Feature1,Feature52.Medium,Feature52.Low,Feature51.Low,Feature55.Low,Feature54.Low,Feature53.Low,Feature55.Medium,Feature51.Medium,Feature53.Medium,Feature54.Medium,Feature92.Medium,Feature30,Feature64.Medium,Feature33,Feature87.Medium,Feature98.Medium,Feature72.Low,Feature13,Feature86.Low,Feature62.Low,Feature96.Medium,Feature62.Medium,Feature47,Feature25,Feature87.Low,Feature86.Medium,Feature97.Medium,Feature36,Feature67.Medium,Feature58.Medium,Feature96.Low,Feature20,Feature78.Low,Feature95.Low,Feature97.Low,Feature59.Medium,Feature82.Low,Feature66.Medium,Feature6,Feature23,Feature70.Low,Feature12,Feature39,Feature31,Feature72.Medium,Feature40,Feature99.Medium,Feature100.Low,Feature63.Low,Feature43,Feature63.Medium,Feature70.Medium,Feature71.Medium,Feature75.Low,Feature46,Feature67.Low,Feature44,Feature89.Low,Feature90.Low,Feature84.Medium,Feature61.Medium,Feature73.Medium,Feature80.Medium,Feature60.Medium,Feature76.Low,Feature71.Low,Feature77.Medium,Feature7,Feature37,Feature92.Low,Feature68.Medium,Feature42,Feature35,Feature16,Feature26,Feature81.Medium,Feature29,Feature10,Feature38,Feature64.Low,Feature83.Low,Feature28,Feature91.Medium,Feature18,Feature89.Medium,Feature65.Medium,Feature68.Low,Feature82.Medium,Feature65.Low,Feature58.Low,Feature99.Low,Feature77.Low,Feature66.Low,Feature85.Low,Feature84.Low,Feature74.Low,Feature73.Low,Feature41,Feature17,Feature22,Feature56.Medium,Feature59.Low,Feature21,Feature50,Feature88.Medium,Feature100.Medium,Feature48,Feature79.Medium,Feature94.Low,Feature15,Feature45,Feature60.Low,Feature57.Medium,Feature90.Medium,Feature8,Feature9,Feature80.Low,Feature69.Medium,Feature27,Feature98.Low,Feature32,Feature24,Feature19,Feature76.Medium,Feature69.Low,Feature88.Low,Feature75.Medium,Feature83.Medium,Feature57.Low,Feature95.Medium,Feature93.Low,Feature85.Medium,Feature93.Medium,Feature94.Medium,Feature49,Feature14,Feature11,Feature74.Medium,Feature78.Medium,Feature79.Low,Feature34,Feature61.Low,Feature91.Low,Feature56.Low,Feature81.Low
StrongSignal_Both	1	1	AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Feature2,Feature3,Feature4,Feature5,Feature52.Medium,Feature1,Feature31,Feature33,Feature47,Feature51.Low,Feature51.Medium,Feature52.Low,Feature54.Low,Feature55.Low,Feature55.Medium,Feature15,Feature16,Feature17,Feature19,Feature20,Feature23,Feature25,Feature30,Feature37,Feature38,Feature42,Feature53.Low,Feature53.Medium,Feature54.Medium,Feature64.Medium,Feature10,Feature100.Medium,Feature18,Feature22,Feature24,Feature29,Feature36,Feature41,Feature46,Feature49,Feature6,Feature7,Feature82.Medium,Feature86.Low,Feature96.Low,Feature100.Low,Feature11,Feature12,Feature13,Feature14,Feature21,Feature27,Feature28,Feature35,Feature39,Feature76.Medium,Feature77.Low,Feature79.Low,Feature85.Medium,Feature9,Feature32,Feature58.Medium,Feature74.Low,Feature77.Medium,Feature79.Medium,Feature8,Feature83.Medium,Feature86.Medium,Feature89.Low,Feature90.Medium,Feature91.Low,Feature92.Low,Feature92.Medium,Feature97.Low,Feature97.Medium,Feature26,Feature34,Feature56.Medium,Feature71.Low,Feature73.Medium,Feature74.Medium,Feature75.Low,Feature75.Medium,Feature76.Low,Feature91.Medium,Feature93.Low,Feature93.Medium,Feature95.Low,Feature96.Medium,Feature99.Medium,Feature40,Feature44,Feature63.Low,Feature65.Low,Feature69.Low,Feature69.Medium,Feature70.Low,Feature70.Medium,Feature71.Medium,Feature72.Low,Feature72.Medium,Feature94.Low,Feature94.Medium,Feature95.Medium,Feature98.Low,Feature50,Feature65.Medium,Feature66.Low,Feature66.Medium,Feature67.Medium,Feature68.Low,Feature68.Medium,Feature85.Low,Feature87.Low,Feature87.Medium,Feature88.Low,Feature88.Medium,Feature89.Medium,Feature90.Low,Feature98.Medium,Feature43,Feature45,Feature48,Feature67.Low,Feature73.Low,Feature78.Low,Feature78.Medium,Feature80.Low,Feature80.Medium,Feature81.Low,Feature81.Medium,Feature82.Low,Feature83.Low,Feature84.Low,Feature84.Medium,Feature56.Low,Feature57.Low,Feature57.Medium,Feature58.Low,Feature59.Low,Feature59.Medium,Feature60.Low,Feature60.Medium,Feature61.Low,Feature61.Medium,Feature62.Low,Feature62.Medium,Feature63.Medium,Feature64.Low,Feature99.Low
StrongSignal_Both	1	1	AlgorithmScripts/FeatureSelection/tsv/sklearn/random_logistic_regression/default	Feature52.Medium,Feature3,Feature52.Low,Feature5,Feature51.Low,Feature55.Medium,Feature2,Feature51.Medium,Feature55.Low,Feature1,Feature53.Medium,Feature4,Feature54.Medium,Feature54.Low,Feature53.Low,Feature92.Medium,Feature64.Medium,Feature98.Medium,Feature86.Low,Feature25,Feature86.Medium,Feature58.Medium,Feature99.Medium,Feature99.Low,Feature98.Low,Feature97.Medium,Feature97.Low,Feature96.Medium,Feature96.Low,Feature95.Medium,Feature95.Low,Feature94.Medium,Feature94.Low,Feature93.Medium,Feature93.Low,Feature92.Low,Feature91.Medium,Feature91.Low,Feature90.Medium,Feature90.Low,Feature9,Feature89.Medium,Feature89.Low,Feature88.Medium,Feature88.Low,Feature87.Medium,Feature87.Low,Feature85.Medium,Feature85.Low,Feature84.Medium,Feature84.Low,Feature83.Medium,Feature83.Low,Feature82.Medium,Feature82.Low,Feature81.Medium,Feature81.Low,Feature80.Medium,Feature80.Low,Feature8,Feature79.Medium,Feature79.Low,Feature78.Medium,Feature78.Low,Feature77.Medium,Feature77.Low,Feature76.Medium,Feature76.Low,Feature75.Medium,Feature75.Low,Feature74.Medium,Feature74.Low,Feature73.Medium,Feature73.Low,Feature72.Medium,Feature72.Low,Feature71.Medium,Feature71.Low,Feature70.Medium,Feature70.Low,Feature7,Feature69.Medium,Feature69.Low,Feature68.Medium,Feature68.Low,Feature67.Medium,Feature67.Low,Feature66.Medium,Feature66.Low,Feature65.Medium,Feature65.Low,Feature64.Low,Feature63.Medium,Feature63.Low,Feature62.Medium,Feature62.Low,Feature61.Medium,Feature61.Low,Feature60.Medium,Feature60.Low,Feature6,Feature59.Medium,Feature59.Low,Feature58.Low,Feature57.Medium,Feature57.Low,Feature56.Medium,Feature56.Low,Feature50,Feature49,Feature48,Feature47,Feature46,Feature45,Feature44,Feature43,Feature42,Feature41,Feature40,Feature39,Feature38,Feature37,Feature36,Feature35,Feature34,Feature33,Feature32,Feature31,Feature30,Feature29,Feature28,Feature27,Feature26,Feature24,Feature23,Feature22,Feature21,Feature20,Feature19,Feature18,Feature17,Feature16,Feature15,Feature14,Feature13,Feature12,Feature11,Feature100.Medium,Feature100.Low,Feature10
StrongSignal_Both	1	1	AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Feature1,Feature2,Feature3,Feature4,Feature5,Feature36,Feature39,Feature47,Feature51.Low,Feature51.Medium,Feature52.Low,Feature52.Medium,Feature54.Low,Feature54.Medium,Feature55.Medium,Feature14,Feature21,Feature23,Feature25,Feature26,Feature30,Feature33,Feature38,Feature53.Low,Feature53.Medium,Feature55.Low,Feature6,Feature62.Medium,Feature92.Medium,Feature99.Medium,Feature13,Feature18,Feature28,Feature29,Feature31,Feature40,Feature46,Feature50,Feature58.Medium,Feature62.Low,Feature64.Medium,Feature67.Medium,Feature70.Low,Feature77.Medium,Feature84.Medium,Feature12,Feature15,Feature19,Feature42,Feature43,Feature60.Medium,Feature70.Medium,Feature71.Medium,Feature72.Low,Feature72.Medium,Feature86.Low,Feature86.Medium,Feature97.Low,Feature97.Medium,Feature98.Medium,Feature16,Feature20,Feature35,Feature44,Feature59.Medium,Feature61.Medium,Feature63.Low,Feature63.Medium,Feature66.Medium,Feature71.Low,Feature76.Low,Feature78.Low,Feature82.Low,Feature87.Medium,Feature9,Feature10,Feature100.Low,Feature17,Feature48,Feature58.Low,Feature68.Medium,Feature69.Low,Feature73.Medium,Feature79.Medium,Feature80.Low,Feature81.Medium,Feature89.Low,Feature90.Low,Feature95.Low,Feature96.Medium,Feature11,Feature22,Feature27,Feature57.Low,Feature60.Low,Feature65.Low,Feature65.Medium,Feature79.Low,Feature80.Medium,Feature82.Medium,Feature83.Low,Feature90.Medium,Feature91.Medium,Feature92.Low,Feature94.Low,Feature100.Medium,Feature24,Feature37,Feature41,Feature64.Low,Feature67.Low,Feature68.Low,Feature69.Medium,Feature7,Feature73.Low,Feature74.Low,Feature8,Feature87.Low,Feature88.Medium,Feature95.Medium,Feature45,Feature56.Medium,Feature57.Medium,Feature59.Low,Feature66.Low,Feature74.Medium,Feature75.Low,Feature77.Low,Feature78.Medium,Feature83.Medium,Feature84.Low,Feature89.Medium,Feature93.Medium,Feature96.Low,Feature98.Low,Feature32,Feature34,Feature49,Feature56.Low,Feature61.Low,Feature75.Medium,Feature76.Medium,Feature81.Low,Feature85.Low,Feature85.Medium,Feature88.Low,Feature91.Low,Feature93.Low,Feature94.Medium,Feature99.Low
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Feature55.Medium,Feature53.Medium,Feature52.Medium,Feature54.Medium,Feature55.Low,Feature54.Low,Feature53.Low,Feature51.Medium,Feature5,Feature3,Feature51.Low,Feature52.Low,Feature1,Feature2,Feature4,Feature83.Medium,Feature64.Medium,Feature98.Medium,Feature96.Medium,Feature26,Feature84.Low,Feature7,Feature17,Feature64.Low,Feature84.Medium,Feature72.Low,Feature62.Low,Feature35,Feature93.Medium,Feature69.Low,Feature10,Feature43,Feature78.Low,Feature67.Low,Feature11,Feature89.Low,Feature87.Medium,Feature86.Low,Feature60.Low,Feature82.Low,Feature85.Low,Feature71.Low,Feature99.Low,Feature21,Feature81.Low,Feature73.Low,Feature42,Feature48,Feature70.Medium,Feature58.Medium,Feature69.Medium,Feature65.Medium,Feature75.Low,Feature45,Feature83.Low,Feature23,Feature63.Medium,Feature41,Feature58.Low,Feature86.Medium,Feature14,Feature91.Medium,Feature13,Feature18,Feature15,Feature75.Medium,Feature98.Low,Feature70.Low,Feature38,Feature34,Feature56.Medium,Feature89.Medium,Feature24,Feature9,Feature30,Feature100.Medium,Feature49,Feature93.Low,Feature66.Low,Feature76.Medium,Feature63.Low,Feature96.Low,Feature22,Feature44,Feature79.Medium,Feature37,Feature32,Feature39,Feature77.Low,Feature85.Medium,Feature72.Medium,Feature25,Feature29,Feature60.Medium,Feature59.Medium,Feature40,Feature90.Medium,Feature90.Low,Feature65.Low,Feature59.Low,Feature80.Medium,Feature57.Low,Feature6,Feature67.Medium,Feature47,Feature77.Medium,Feature46,Feature28,Feature36,Feature20,Feature74.Medium,Feature73.Medium,Feature31,Feature95.Low,Feature68.Low,Feature91.Low,Feature56.Low,Feature99.Medium,Feature74.Low,Feature100.Low,Feature50,Feature76.Low,Feature33,Feature68.Medium,Feature19,Feature80.Low,Feature92.Medium,Feature92.Low,Feature79.Low,Feature94.Low,Feature88.Low,Feature97.Low,Feature87.Low,Feature16,Feature88.Medium,Feature62.Medium,Feature66.Medium,Feature95.Medium,Feature61.Medium,Feature97.Medium,Feature94.Medium,Feature78.Medium,Feature12,Feature61.Low,Feature8,Feature57.Medium,Feature81.Medium,Feature82.Medium,Feature71.Medium,Feature27
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Feature1,Feature2,Feature5,Feature4,Feature3,Feature55.Low,Feature55.Medium,Feature54.Low,Feature53.Low,Feature52.Low,Feature51.Low,Feature54.Medium,Feature52.Medium,Feature53.Medium,Feature64.Low,Feature51.Medium,Feature62.Low,Feature72.Low,Feature73.Low,Feature64.Medium,Feature86.Low,Feature99.Low,Feature84.Low,Feature83.Medium,Feature75.Low,Feature70.Low,Feature96.Medium,Feature93.Medium,Feature83.Low,Feature98.Medium,Feature65.Medium,Feature76.Medium,Feature96.Low,Feature63.Low,Feature81.Low,Feature78.Low,Feature67.Low,Feature69.Low,Feature89.Low,Feature90.Medium,Feature65.Low,Feature90.Low,Feature59.Low,Feature76.Low,Feature84.Medium,Feature63.Medium,Feature91.Medium,Feature92.Low,Feature94.Low,Feature79.Low,Feature77.Low,Feature85.Low,Feature71.Low,Feature82.Low,Feature60.Low,Feature69.Medium,Feature58.Medium,Feature87.Medium,Feature89.Medium,Feature70.Medium,Feature75.Medium,Feature58.Low,Feature98.Low,Feature86.Medium,Feature77.Medium,Feature100.Medium,Feature56.Medium,Feature66.Low,Feature93.Low,Feature59.Medium,Feature57.Low,Feature68.Medium,Feature79.Medium,Feature67.Medium,Feature56.Low,Feature74.Low,Feature99.Medium,Feature100.Low,Feature68.Low,Feature91.Low,Feature95.Low,Feature88.Medium,Feature73.Medium,Feature74.Medium,Feature85.Medium,Feature72.Medium,Feature60.Medium,Feature80.Medium,Feature92.Medium,Feature80.Low,Feature94.Medium,Feature97.Low,Feature87.Low,Feature88.Low,Feature61.Low,Feature95.Medium,Feature66.Medium,Feature62.Medium,Feature78.Medium,Feature61.Medium,Feature97.Medium,Feature57.Medium,Feature81.Medium,Feature82.Medium,Feature71.Medium,Feature21,Feature20,Feature22,Feature23,Feature27,Feature28,Feature25,Feature24,Feature26,Feature8,Feature19,Feature11,Feature10,Feature13,Feature12,Feature14,Feature18,Feature29,Feature16,Feature15,Feature17,Feature31,Feature30,Feature46,Feature45,Feature48,Feature47,Feature49,Feature42,Feature6,Feature50,Feature7,Feature43,Feature41,Feature9,Feature33,Feature32,Feature35,Feature34,Feature36,Feature40,Feature39,Feature38,Feature37,Feature44
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/arff/weka/InfoGain/default	Feature1,Feature2,Feature5,Feature4,Feature3,Feature55.Medium,Feature55.Low,Feature53.Low,Feature54.Low,Feature52.Low,Feature51.Low,Feature54.Medium,Feature53.Medium,Feature52.Medium,Feature51.Medium,Feature64.Medium,Feature83.Medium,Feature96.Medium,Feature93.Medium,Feature86.Low,Feature84.Low,Feature64.Low,Feature98.Medium,Feature73.Low,Feature70.Low,Feature65.Medium,Feature72.Low,Feature62.Low,Feature89.Low,Feature91.Medium,Feature69.Low,Feature84.Medium,Feature75.Low,Feature63.Medium,Feature81.Low,Feature63.Low,Feature96.Low,Feature76.Medium,Feature78.Low,Feature67.Low,Feature89.Medium,Feature87.Medium,Feature83.Low,Feature70.Medium,Feature69.Medium,Feature58.Medium,Feature99.Low,Feature90.Medium,Feature59.Low,Feature65.Low,Feature90.Low,Feature86.Medium,Feature85.Low,Feature82.Low,Feature71.Low,Feature60.Low,Feature58.Low,Feature75.Medium,Feature77.Medium,Feature100.Medium,Feature77.Low,Feature56.Medium,Feature76.Low,Feature98.Low,Feature79.Low,Feature94.Low,Feature92.Low,Feature66.Low,Feature93.Low,Feature59.Medium,Feature68.Medium,Feature79.Medium,Feature67.Medium,Feature57.Low,Feature88.Medium,Feature73.Medium,Feature74.Medium,Feature85.Medium,Feature72.Medium,Feature60.Medium,Feature80.Medium,Feature94.Medium,Feature91.Low,Feature95.Low,Feature68.Low,Feature92.Medium,Feature80.Low,Feature56.Low,Feature74.Low,Feature100.Low,Feature99.Medium,Feature95.Medium,Feature66.Medium,Feature61.Low,Feature87.Low,Feature88.Low,Feature97.Low,Feature62.Medium,Feature78.Medium,Feature61.Medium,Feature97.Medium,Feature57.Medium,Feature82.Medium,Feature81.Medium,Feature71.Medium,Feature28,Feature21,Feature22,Feature27,Feature26,Feature24,Feature25,Feature23,Feature12,Feature20,Feature11,Feature10,Feature14,Feature13,Feature15,Feature19,Feature18,Feature17,Feature16,Feature29,Feature6,Feature30,Feature31,Feature47,Feature46,Feature45,Feature48,Feature49,Feature50,Feature9,Feature8,Feature7,Feature44,Feature43,Feature42,Feature33,Feature32,Feature35,Feature34,Feature36,Feature41,Feature40,Feature39,Feature38,Feature37
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Feature1,Feature5,Feature3,Feature4,Feature2,Feature55.Low,Feature55.Medium,Feature53.Low,Feature54.Low,Feature54.Medium,Feature52.Medium,Feature53.Medium,Feature52.Low,Feature51.Low,Feature83.Medium,Feature96.Medium,Feature78.Low,Feature67.Low,Feature69.Low,Feature64.Low,Feature31,Feature20,Feature11,Feature27,Feature77.Low,Feature50,Feature75.Low,Feature72.Low,Feature74.Medium,Feature73.Medium,Feature67.Medium,Feature71.Medium,Feature61.Medium,Feature62.Low,Feature61.Low,Feature68.Medium,Feature60.Medium,Feature62.Medium,Feature57.Medium,Feature99.Low,Feature64.Medium,Feature66.Medium,Feature56.Medium,Feature65.Medium,Feature77.Medium,Feature79.Medium,Feature78.Medium,Feature89.Medium,Feature91.Medium,Feature33,Feature92.Medium,Feature88.Low,Feature25,Feature94.Medium,Feature87.Low,Feature97.Medium,Feature98.Medium,Feature97.Low,Feature95.Medium,Feature100.Medium,Feature87.Medium,Feature88.Medium,Feature6,Feature80.Low,Feature82.Medium,Feature36,Feature81.Low,Feature80.Medium,Feature40,Feature47,Feature84.Low,Feature85.Medium,Feature81.Medium,Feature59.Medium,Feature100.Low,Feature58.Low,Feature34,Feature13,Feature56.Low,Feature48,Feature38,Feature57.Low,Feature28,Feature44,Feature99.Medium,Feature90.Medium,Feature83.Low,Feature82.Low,Feature79.Low,Feature76.Low,Feature94.Low,Feature93.Medium,Feature74.Low,Feature85.Low,Feature92.Low,Feature90.Low,Feature93.Low,Feature75.Medium,Feature95.Low,Feature73.Low,Feature65.Low,Feature68.Low,Feature98.Low,Feature60.Low,Feature71.Low,Feature63.Low,Feature58.Medium,Feature89.Low,Feature30,Feature32,Feature51.Medium,Feature24,Feature69.Medium,Feature59.Low,Feature96.Low,Feature46,Feature70.Medium,Feature76.Medium,Feature45,Feature70.Low,Feature72.Medium,Feature12,Feature91.Low,Feature18,Feature19,Feature22,Feature10,Feature23,Feature37,Feature63.Medium,Feature39,Feature66.Low,Feature86.Low,Feature29,Feature43,Feature14,Feature7,Feature16,Feature26,Feature41,Feature86.Medium,Feature35,Feature17,Feature49,Feature84.Medium,Feature8,Feature21,Feature42,Feature9,Feature15
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Feature55.Medium,Feature55.Low,Feature54.Low,Feature5,Feature53.Low,Feature52.Low,Feature52.Medium,Feature54.Medium,Feature51.Low,Feature3,Feature53.Medium,Feature1,Feature4,Feature2,Feature51.Medium,Feature83.Medium,Feature96.Medium,Feature93.Medium,Feature64.Medium,Feature98.Medium,Feature86.Low,Feature63.Medium,Feature69.Low,Feature7,Feature89.Low,Feature64.Low,Feature69.Medium,Feature78.Low,Feature67.Low,Feature73.Low,Feature91.Medium,Feature70.Medium,Feature83.Low,Feature65.Medium,Feature70.Low,Feature84.Low,Feature86.Medium,Feature82.Low,Feature84.Medium,Feature65.Low,Feature99.Low,Feature26,Feature13,Feature27,Feature75.Low,Feature62.Low,Feature22,Feature60.Low,Feature76.Medium,Feature71.Low,Feature89.Medium,Feature17,Feature58.Medium,Feature63.Low,Feature11,Feature100.Medium,Feature85.Low,Feature46,Feature45,Feature24,Feature35,Feature43,Feature23,Feature100.Low,Feature14,Feature75.Medium,Feature87.Medium,Feature98.Low,Feature21,Feature10,Feature68.Low,Feature12,Feature49,Feature29,Feature9,Feature44,Feature36,Feature56.Low,Feature48,Feature15,Feature67.Medium,Feature30,Feature96.Low,Feature72.Medium,Feature72.Low,Feature41,Feature19,Feature39,Feature28,Feature93.Low,Feature58.Low,Feature77.Medium,Feature37,Feature50,Feature80.Medium,Feature42,Feature20,Feature31,Feature61.Low,Feature34,Feature90.Low,Feature90.Medium,Feature79.Low,Feature81.Low,Feature92.Low,Feature59.Medium,Feature18,Feature62.Medium,Feature95.Low,Feature25,Feature56.Medium,Feature76.Low,Feature74.Low,Feature16,Feature66.Low,Feature68.Medium,Feature47,Feature94.Low,Feature8,Feature80.Low,Feature59.Low,Feature6,Feature77.Low,Feature40,Feature99.Medium,Feature33,Feature92.Medium,Feature79.Medium,Feature57.Low,Feature38,Feature32,Feature78.Medium,Feature57.Medium,Feature66.Medium,Feature85.Medium,Feature87.Low,Feature91.Low,Feature97.Low,Feature94.Medium,Feature74.Medium,Feature73.Medium,Feature61.Medium,Feature95.Medium,Feature71.Medium,Feature97.Medium,Feature88.Low,Feature60.Medium,Feature81.Medium,Feature82.Medium,Feature88.Medium
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/arff/weka/SVMRFE/default	Feature55.Medium,Feature5,Feature54.Medium,Feature3,Feature4,Feature53.Medium,Feature1,Feature51.Medium,Feature35,Feature2,Feature65.Medium,Feature54.Low,Feature10,Feature55.Low,Feature69.Low,Feature53.Low,Feature7,Feature96.Medium,Feature26,Feature58.Medium,Feature18,Feature34,Feature52.Medium,Feature51.Low,Feature17,Feature84.Medium,Feature11,Feature42,Feature98.Medium,Feature67.Low,Feature41,Feature23,Feature49,Feature83.Medium,Feature64.Medium,Feature14,Feature43,Feature39,Feature22,Feature37,Feature69.Medium,Feature52.Low,Feature30,Feature36,Feature13,Feature87.Medium,Feature62.Low,Feature9,Feature20,Feature99.Low,Feature46,Feature65.Low,Feature45,Feature84.Low,Feature40,Feature21,Feature89.Medium,Feature80.Low,Feature78.Low,Feature56.Medium,Feature58.Low,Feature93.Medium,Feature60.Low,Feature38,Feature67.Medium,Feature99.Medium,Feature89.Low,Feature63.Medium,Feature92.Medium,Feature6,Feature70.Medium,Feature66.Low,Feature48,Feature24,Feature73.Low,Feature86.Medium,Feature63.Low,Feature86.Low,Feature15,Feature27,Feature68.Medium,Feature81.Low,Feature85.Low,Feature16,Feature59.Medium,Feature31,Feature70.Low,Feature85.Medium,Feature98.Low,Feature100.Medium,Feature72.Low,Feature50,Feature19,Feature90.Medium,Feature75.Medium,Feature93.Low,Feature60.Medium,Feature90.Low,Feature77.Medium,Feature29,Feature71.Low,Feature64.Low,Feature57.Medium,Feature75.Low,Feature91.Medium,Feature33,Feature8,Feature87.Low,Feature88.Medium,Feature44,Feature82.Low,Feature74.Low,Feature88.Low,Feature79.Medium,Feature77.Low,Feature79.Low,Feature57.Low,Feature71.Medium,Feature94.Low,Feature25,Feature83.Low,Feature56.Low,Feature28,Feature82.Medium,Feature91.Low,Feature81.Medium,Feature12,Feature92.Low,Feature96.Low,Feature80.Medium,Feature97.Medium,Feature73.Medium,Feature72.Medium,Feature47,Feature97.Low,Feature61.Medium,Feature61.Low,Feature68.Low,Feature76.Medium,Feature94.Medium,Feature59.Low,Feature95.Low,Feature100.Low,Feature32,Feature62.Medium,Feature95.Medium,Feature66.Medium,Feature76.Low,Feature78.Medium,Feature74.Medium
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/arff/weka/SymetricalUncertainty/default	Feature1,Feature2,Feature5,Feature4,Feature3,Feature55.Medium,Feature55.Low,Feature54.Low,Feature53.Low,Feature52.Low,Feature51.Low,Feature54.Medium,Feature53.Medium,Feature52.Medium,Feature51.Medium,Feature64.Low,Feature64.Medium,Feature83.Medium,Feature86.Low,Feature84.Low,Feature96.Medium,Feature93.Medium,Feature73.Low,Feature70.Low,Feature98.Medium,Feature62.Low,Feature72.Low,Feature65.Medium,Feature75.Low,Feature89.Low,Feature69.Low,Feature81.Low,Feature63.Low,Feature76.Medium,Feature96.Low,Feature84.Medium,Feature91.Medium,Feature83.Low,Feature99.Low,Feature67.Low,Feature78.Low,Feature63.Medium,Feature90.Medium,Feature90.Low,Feature65.Low,Feature59.Low,Feature87.Medium,Feature89.Medium,Feature70.Medium,Feature58.Medium,Feature69.Medium,Feature71.Low,Feature60.Low,Feature82.Low,Feature85.Low,Feature86.Medium,Feature75.Medium,Feature76.Low,Feature58.Low,Feature77.Low,Feature77.Medium,Feature100.Medium,Feature98.Low,Feature92.Low,Feature79.Low,Feature94.Low,Feature56.Medium,Feature93.Low,Feature66.Low,Feature59.Medium,Feature68.Medium,Feature79.Medium,Feature57.Low,Feature67.Medium,Feature88.Medium,Feature73.Medium,Feature74.Medium,Feature85.Medium,Feature72.Medium,Feature60.Medium,Feature80.Medium,Feature91.Low,Feature95.Low,Feature68.Low,Feature94.Medium,Feature92.Medium,Feature80.Low,Feature74.Low,Feature56.Low,Feature99.Medium,Feature100.Low,Feature61.Low,Feature88.Low,Feature87.Low,Feature97.Low,Feature95.Medium,Feature66.Medium,Feature62.Medium,Feature78.Medium,Feature61.Medium,Feature97.Medium,Feature57.Medium,Feature81.Medium,Feature82.Medium,Feature71.Medium,Feature21,Feature27,Feature22,Feature20,Feature24,Feature23,Feature25,Feature26,Feature8,Feature9,Feature19,Feature11,Feature10,Feature13,Feature12,Feature14,Feature18,Feature28,Feature16,Feature15,Feature17,Feature31,Feature29,Feature45,Feature44,Feature47,Feature46,Feature48,Feature6,Feature50,Feature7,Feature49,Feature43,Feature41,Feature30,Feature33,Feature32,Feature35,Feature34,Feature36,Feature40,Feature39,Feature38,Feature37,Feature42
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Feature1,Feature2,Feature3,Feature4,Feature5,Feature55.Low,Feature55.Medium,Feature53.Low,Feature54.Low,Feature51.Low,Feature52.Low,Feature52.Medium,Feature53.Medium,Feature54.Medium,Feature51.Medium,Feature64.Low,Feature64.Medium,Feature93.Medium,Feature83.Medium,Feature96.Medium,Feature7,Feature98.Medium,Feature86.Low,Feature73.Low,Feature84.Low,Feature26,Feature17,Feature89.Low,Feature69.Low,Feature70.Low,Feature42,Feature84.Medium,Feature75.Low,Feature63.Medium,Feature91.Medium,Feature67.Low,Feature78.Low,Feature48,Feature10,Feature65.Medium,Feature62.Low,Feature72.Low,Feature89.Medium,Feature58.Medium,Feature69.Medium,Feature87.Medium,Feature21,Feature83.Low,Feature43,Feature11,Feature70.Medium,Feature45,Feature15,Feature63.Low,Feature76.Medium,Feature96.Low,Feature81.Low,Feature23,Feature41,Feature49,Feature13,Feature22,Feature86.Medium,Feature30,Feature60.Low,Feature71.Low,Feature82.Low,Feature85.Low,Feature9,Feature99.Low,Feature14,Feature58.Low,Feature59.Low,Feature65.Low,Feature90.Low,Feature90.Medium,Feature35,Feature75.Medium,Feature34,Feature100.Medium,Feature77.Medium,Feature98.Low,Feature56.Medium,Feature25,Feature20,Feature50,Feature38,Feature66.Low,Feature93.Low,Feature33,Feature76.Low,Feature18,Feature29,Feature59.Medium,Feature47,Feature68.Medium,Feature77.Low,Feature19,Feature79.Low,Feature92.Low,Feature94.Low,Feature57.Low,Feature79.Medium,Feature67.Medium,Feature24,Feature32,Feature37,Feature88.Medium,Feature40,Feature73.Medium,Feature74.Medium,Feature72.Medium,Feature85.Medium,Feature60.Medium,Feature31,Feature80.Medium,Feature16,Feature46,Feature36,Feature68.Low,Feature91.Low,Feature95.Low,Feature94.Medium,Feature28,Feature44,Feature80.Low,Feature92.Medium,Feature39,Feature12,Feature100.Low,Feature56.Low,Feature74.Low,Feature99.Medium,Feature6,Feature66.Medium,Feature95.Medium,Feature61.Low,Feature87.Low,Feature88.Low,Feature97.Low,Feature8,Feature62.Medium,Feature78.Medium,Feature61.Medium,Feature97.Medium,Feature57.Medium,Feature81.Medium,Feature82.Medium,Feature27,Feature71.Medium
