Description	Iteration	Fold	Algorithm	Metric	Value
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	TPR	0.273015873015873
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	AUROC	0.444119455423803
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	Accuracy	0.577777777777778
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	BalancedAccuracy	0.439168862538428
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	Brier	0.234667116557607
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	F1	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	FDR	0.777777777777778
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	FNR	0.736111111111111
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	FPR	0.385551163812033
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	MCC	-0.165186033129319
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	MMCE	0.422222222222222
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	NPV	0.549145299145299
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	PPV	0.222222222222222
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	Precision	0.222222222222222
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	Recall	0.263888888888889
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	TNR	0.614448836187967
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	TPR	0.263888888888889
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	AUROC	0.558999989543468
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	Accuracy	0.577777777777778
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	BalancedAccuracy	0.480354005897484
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	Brier	0.250393626932067
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	F1	0.305555555555556
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	FDR	0.666666666666667
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	FNR	0.68531746031746
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	FPR	0.353974527887571
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	MCC	-0.0343429505790822
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	MMCE	0.422222222222222
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	NPV	0.639770723104056
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	PPV	0.333333333333333
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	Precision	0.333333333333333
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	Recall	0.31468253968254
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	TNR	0.646025472112429
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	TPR	0.31468253968254
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	AUROC	0.559936999393521
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	Accuracy	0.644444444444444
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	BalancedAccuracy	0.497876278311061
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	Brier	0.209737777777778
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	F1	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	FDR	0.672839506172839
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	FNR	0.663492063492063
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	FPR	0.340755379885815
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	MCC	-0.0181948401846094
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	MMCE	0.355555555555556
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	NPV	0.614395183360701
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	PPV	0.327160493827161
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	Precision	0.327160493827161
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	Recall	0.336507936507937
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	TNR	0.659244620114185
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	TPR	0.336507936507937
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	AUROC	0.477095227638706
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	Accuracy	0.622222222222222
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	BalancedAccuracy	0.525587395696091
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	Brier	0.327777777777778
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	F1	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	FDR	0.666666666666667
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	FNR	0.652777777777778
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	FPR	0.29604743083004
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	MCC	0.0463832908186706
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	MMCE	0.377777777777778
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	NPV	0.707972582972583
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	PPV	0.333333333333333
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	Precision	0.333333333333333
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	Recall	0.347222222222222
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	TNR	0.70395256916996
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	TPR	0.347222222222222
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	AUROC	0.58497328356024
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	Accuracy	0.644444444444444
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	BalancedAccuracy	0.498106060606061
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	Brier	0.209928341513678
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	F1	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	FDR	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	FNR	0.669444444444444
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	FPR	0.334343434343434
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	MCC	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	MMCE	0.355555555555556
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	NPV	0.665811965811966
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	PPV	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	Precision	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	Recall	0.330555555555556
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	TNR	0.665656565656566
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	TPR	0.330555555555556
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	AUROC	0.441143421795596
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	Accuracy	0.666666666666667
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	BalancedAccuracy	0.5
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	Brier	0.214460656759726
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	F1	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	FDR	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	FNR	0.666666666666667
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	FPR	0.333333333333333
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	MCC	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	MMCE	0.333333333333333
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	NPV	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	PPV	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	Precision	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	Recall	0.333333333333333
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	TNR	0.666666666666667
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	TPR	0.333333333333333
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	AUROC	0.444334284877763
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	Accuracy	0.622222222222222
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	BalancedAccuracy	0.482954545454545
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	Brier	0.220041189127973
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	F1	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	FDR	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	FNR	0.691666666666667
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	FPR	0.342424242424242
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	MCC	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	MMCE	0.377777777777778
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	NPV	0.658333333333333
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	PPV	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	Precision	NA
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	Recall	0.308333333333333
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	TNR	0.657575757575758
NoSignal_Both	1	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	TPR	0.308333333333333
NoSignal_Both	1	1	Ensemble_Majority_Vote	AUROC	0.481642512077295
NoSignal_Both	1	1	Ensemble_Majority_Vote	Accuracy	0.644444444444444
NoSignal_Both	1	1	Ensemble_Majority_Vote	BalancedAccuracy	0.481642512077295
NoSignal_Both	1	1	Ensemble_Majority_Vote	Brier	0.305555555555556
NoSignal_Both	1	1	Ensemble_Majority_Vote	F1	NA
NoSignal_Both	1	1	Ensemble_Majority_Vote	FDR	NA
NoSignal_Both	1	1	Ensemble_Majority_Vote	FNR	0.688888888888889
NoSignal_Both	1	1	Ensemble_Majority_Vote	FPR	0.347826086956522
NoSignal_Both	1	1	Ensemble_Majority_Vote	MCC	NA
NoSignal_Both	1	1	Ensemble_Majority_Vote	MMCE	0.355555555555556
NoSignal_Both	1	1	Ensemble_Majority_Vote	NPV	0.497318007662835
NoSignal_Both	1	1	Ensemble_Majority_Vote	PPV	NA
NoSignal_Both	1	1	Ensemble_Majority_Vote	Precision	NA
NoSignal_Both	1	1	Ensemble_Majority_Vote	Recall	0.311111111111111
NoSignal_Both	1	1	Ensemble_Majority_Vote	TNR	0.652173913043478
NoSignal_Both	1	1	Ensemble_Majority_Vote	TPR	0.311111111111111
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	AUROC	0.534060454440889
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	Accuracy	0.622222222222222
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	BalancedAccuracy	0.519845975280758
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	Brier	0.21958
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	F1	0.35016835016835
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	FDR	0.581481481481481
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	FNR	0.646825396825397
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	FPR	0.313482652613087
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	MCC	0.065995832686201
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	MMCE	0.377777777777778
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	NPV	0.68968253968254
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	PPV	0.418518518518519
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	Precision	0.418518518518519
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	Recall	0.353174603174603
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	TNR	0.686517347386913
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	TPR	0.353174603174603
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	AUROC	0.502824361628709
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	Accuracy	0.622222222222222
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	BalancedAccuracy	0.482724763159546
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	Brier	0.217313333333333
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	F1	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	FDR	0.673333333333333
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	FNR	0.685714285714286
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	FPR	0.348836187966623
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	MCC	-0.0406483964677934
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	MMCE	0.377777777777778
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	NPV	0.629805996472663
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	PPV	0.326666666666667
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	Precision	0.326666666666667
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	Recall	0.314285714285714
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	TNR	0.651163812033377
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	TPR	0.314285714285714
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	AUROC	0.582884826526131
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	Accuracy	0.622222222222222
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	BalancedAccuracy	0.506263724198507
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	Brier	0.224888888888889
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	F1	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	FDR	0.716269841269841
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	FNR	0.652777777777778
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	FPR	0.334694773825209
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	MCC	-0.00915197463441818
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	MMCE	0.377777777777778
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	NPV	0.658597468942297
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	PPV	0.283730158730159
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	Precision	0.283730158730159
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	Recall	0.347222222222222
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	TNR	0.665305226174791
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/knn/default	TPR	0.347222222222222
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	AUROC	0.468036420101637
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	Accuracy	0.622222222222222
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	BalancedAccuracy	0.476542599912165
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	Brier	0.224482918077323
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	F1	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	FDR	0.67948717948718
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	FNR	0.691666666666667
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	FPR	0.355248133509003
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	MCC	-0.0675130241962132
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	MMCE	0.377777777777778
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	NPV	0.583333333333333
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	PPV	0.320512820512821
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	Precision	0.320512820512821
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	Recall	0.308333333333333
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	TNR	0.644751866490997
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/lda/default	TPR	0.308333333333333
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	AUROC	0.555374552983249
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	Accuracy	0.622222222222222
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	BalancedAccuracy	0.517628144802058
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	Brier	0.250655977910165
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	F1	0.349924585218703
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	FDR	0.635672514619883
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	FNR	0.646825396825397
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	FPR	0.317918313570487
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	MCC	0.0417334594184486
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	MMCE	0.377777777777778
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	NPV	0.685151515151515
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	PPV	0.364327485380117
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	Precision	0.364327485380117
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	Recall	0.353174603174603
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	TNR	0.682081686429513
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	TPR	0.353174603174603
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	AUROC	0.547379017922496
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	Accuracy	0.688888888888889
