Description	Iteration	Algorithm	Metric	Value
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	MMCE	0.366666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	NPV	0.73287037037037
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	PPV	0.309090909090909
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Precision	0.309090909090909
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Recall	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	TNR	0.722222222222222
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/JRip/default	TPR	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Accuracy	0.733333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	AUROC	0.7
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	BalancedAccuracy	0.7
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Brier	0.266666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	F1	0.543650793650794
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FDR	0.453703703703704
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FNR	0.4
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FPR	0.2
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	MCC	0.375792745771178
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	MMCE	0.266666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	NPV	0.810457516339869
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	PPV	0.546296296296296
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Precision	0.546296296296296
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Recall	0.6
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	TNR	0.8
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	TPR	0.6
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Accuracy	0.733333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	AUROC	0.656666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	BalancedAccuracy	0.683333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Brier	0.206653466666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	F1	0.534075573549258
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FDR	0.462962962962963
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FNR	0.433333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FPR	0.2
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	MCC	0.351589545588694
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	MMCE	0.266666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	NPV	0.802881758764112
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	PPV	0.537037037037037
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Precision	0.537037037037037
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Recall	0.566666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	TNR	0.8
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	TPR	0.566666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Accuracy	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	AUROC	0.673333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	BalancedAccuracy	0.5
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Brier	0.319490083333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	F1	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FDR	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FNR	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FPR	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	MCC	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	MMCE	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	NPV	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	PPV	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Precision	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Recall	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	TNR	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	TPR	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Accuracy	0.633333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	AUROC	0.5
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	BalancedAccuracy	0.5
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Brier	0.366666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	F1	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	FDR	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	FNR	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	FPR	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	MCC	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	MMCE	0.366666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	NPV	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	PPV	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Precision	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Recall	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	TNR	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/OneR/default	TPR	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Accuracy	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	AUROC	0.455555555555556
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	BalancedAccuracy	0.505555555555556
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Brier	0.22013
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	F1	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FDR	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FNR	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FPR	0.322222222222222
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	MCC	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	MMCE	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	NPV	0.828947368421053
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	PPV	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Precision	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Recall	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TNR	0.677777777777778
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TPR	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Accuracy	0.6
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	AUROC	0.564444444444444
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	BalancedAccuracy	0.477777777777778
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Brier	0.217333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	F1	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FDR	0.722222222222222
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FNR	0.7
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FPR	0.344444444444444
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MCC	-0.0538968055636295
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MMCE	0.4
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	NPV	0.656862745098039
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	PPV	0.277777777777778
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Precision	0.277777777777778
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Recall	0.3
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TNR	0.655555555555556
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TPR	0.3
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Accuracy	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	AUROC	0.5
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	BalancedAccuracy	0.5
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Brier	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	F1	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	FDR	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	FNR	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	FPR	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	MCC	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	MMCE	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	NPV	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	PPV	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Precision	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Recall	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	TNR	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	TPR	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Accuracy	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	AUROC	0.451111111111111
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	BalancedAccuracy	0.5
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Brier	0.211546533333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	F1	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FDR	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FNR	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FPR	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	MCC	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	MMCE	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	NPV	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	PPV	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Precision	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Recall	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	TNR	0.666666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	TPR	0.333333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Accuracy	0.633333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	AUROC	0.558888888888889
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	BalancedAccuracy	0.538888888888889
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Brier	0.242889016666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	F1	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FDR	0.704545454545455
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FNR	0.633333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FPR	0.288888888888889
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MCC	0.0563527029570864
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MMCE	0.366666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	NPV	0.717836257309941
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	PPV	0.295454545454545
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Precision	0.295454545454545
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Recall	0.366666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TNR	0.711111111111111
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TPR	0.366666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Accuracy	0.733333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	AUROC	0.651111111111111
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	BalancedAccuracy	0.655555555555556
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Brier	0.211088966666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	F1	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FDR	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FNR	0.466666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FPR	0.222222222222222
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	MCC	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	MMCE	0.266666666666667
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	NPV	0.805555555555556
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	PPV	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Precision	NA
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Recall	0.533333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	TNR	0.777777777777778
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SMO/default	TPR	0.533333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Accuracy	0.633333333333333
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	AUROC	0.270555555555556
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	BalancedAccuracy	0.477777777777778
NoSignal_Both	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Brier	0.24174585
