Description	Iteration	Algorithm	Metric	Value
mushroom	1	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	PPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	Precision	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	TNR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	AUROC	0.99475691446572
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	Accuracy	0.973791066814323
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	BalancedAccuracy	0.97403534757613
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	Brier	0.0176252340346991
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	F1	0.974506283662477
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	FDR	0.0180897250361794
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	FNR	0.0327868852459016
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	FPR	0.0191424196018377
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	MCC	0.947658066703316
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	MMCE	0.0262089331856774
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	NPV	0.965335342878674
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	PPV	0.981910274963821
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	Precision	0.981910274963821
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	Recall	0.967213114754098
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	TNR	0.980857580398162
mushroom	1	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	TPR	0.967213114754098
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	AUROC	0.998794150360363
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	Accuracy	0.996677740863787
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	BalancedAccuracy	0.996554364471669
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	Brier	0.231939304909561
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	F1	0.996802841918295
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	FDR	0.00637393767705382
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	FPR	0.00689127105666156
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	MCC	0.993367361955543
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	MMCE	0.00332225913621262
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	PPV	0.993626062322946
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	Precision	0.993626062322946
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	TNR	0.993108728943338
mushroom	1	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	AUROC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	Accuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	BalancedAccuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	Brier	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	F1	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	FDR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	FPR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	MCC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	MMCE	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	PPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	Precision	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	TNR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/J48/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	AUROC	0.99885145482389
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Accuracy	0.998892580287929
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	BalancedAccuracy	0.99885145482389
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Brier	0.00110741971207087
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	F1	0.998932004271983
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	FDR	0.00213371266002845
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	FPR	0.00229709035222052
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	MCC	0.997784595149933
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	MMCE	0.00110741971207087
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	PPV	0.997866287339972
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Precision	0.997866287339972
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	TNR	0.99770290964778
mushroom	1	AlgorithmScripts/Classification/arff/weka/JRip/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	AUROC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Accuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	BalancedAccuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Brier	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	F1	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FDR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FPR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	MCC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	MMCE	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	PPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Precision	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	TNR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	AUROC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Accuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	BalancedAccuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Brier	1.8874123292728e-06
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	F1	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FDR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FPR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	MCC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	MMCE	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	PPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Precision	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	TNR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	AUROC	0.994912728030833
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Accuracy	0.959025470653378
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	BalancedAccuracy	0.957609705302246
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Brier	0.0299988977482466
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	F1	0.961842557579924
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FDR	0.0710491367861886
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FNR	0.00285103349964362
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FPR	0.0819295558958652
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	MCC	0.920407919322349
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	MMCE	0.0409745293466224
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	NPV	0.99667497921862
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	PPV	0.928950863213811
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Precision	0.928950863213811
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Recall	0.997148966500356
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	TNR	0.918070444104135
mushroom	1	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	TPR	0.997148966500356
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	AUROC	0.982388973966309
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Accuracy	0.983019564414913
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	BalancedAccuracy	0.982388973966309
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Brier	0.0169804355850867
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	F1	0.983870967741935
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	FDR	0.0317460317460317
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	FPR	0.0352220520673813
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	MCC	0.966514395428065
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	MMCE	0.0169804355850867
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	PPV	0.968253968253968
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Precision	0.968253968253968
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	TNR	0.964777947932619
mushroom	1	AlgorithmScripts/Classification/arff/weka/OneR/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	AUROC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Accuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	BalancedAccuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Brier	0.000241313030638612
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	F1	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FDR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FPR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	MCC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	MMCE	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	PPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Precision	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	TNR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	AUROC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Accuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	BalancedAccuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Brier	5.99623477297896e-05
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	F1	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FDR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FPR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	MCC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	MMCE	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	PPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Precision	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TNR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	AUROC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Accuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	BalancedAccuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Brier	1.87297895902547e-05
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	F1	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FDR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FPR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MCC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MMCE	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	PPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Precision	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TNR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	AUROC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Accuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	BalancedAccuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Brier	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	F1	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FDR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FPR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	MCC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	MMCE	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	PPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Precision	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	TNR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SMO/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	AUROC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Accuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	BalancedAccuracy	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Brier	4.5921004060539e-07
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	F1	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FDR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FPR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	MCC	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	MMCE	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	PPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Precision	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	TNR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	AUROC	0.992774725784498
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Accuracy	0.949427833148763
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	BalancedAccuracy	0.948370315632985
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Brier	0.0359979723145072
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	F1	0.952447066990628
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FDR	0.0717185385656292
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FNR	0.0220955096222381
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FPR	0.0811638591117917
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	MCC	0.899914042157904
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	MMCE	0.0505721668512366
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	NPV	0.974817221770918
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	PPV	0.928281461434371
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Precision	0.928281461434371
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Recall	0.977904490377762
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	TNR	0.918836140888208
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	TPR	0.977904490377762
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	AUROC	0.999894123181675
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Accuracy	0.998892580287929
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	BalancedAccuracy	0.99885145482389
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Brier	0.00114253303802141
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	F1	0.998932004271983
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FDR	0.00213371266002845
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FPR	0.00229709035222052
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	MCC	0.997784595149933
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	MMCE	0.00110741971207087
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	PPV	0.997866287339972
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Precision	0.997866287339972
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	TNR	0.99770290964778
mushroom	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	AUROC	0.999769144875507
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Accuracy	0.998892580287929
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	BalancedAccuracy	0.99885145482389
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Brier	0.00155253783684016
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	F1	0.998932004271983
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FDR	0.00213371266002845
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FNR	0
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FPR	0.00229709035222052
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MCC	0.997784595149933
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MMCE	0.00110741971207087
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	NPV	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	PPV	0.997866287339972
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Precision	0.997866287339972
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Recall	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TNR	0.99770290964778
mushroom	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TPR	1
mushroom	1	AlgorithmScripts/Classification/arff/weka/VFI/default	AUROC	0.99982699509583
mushroom	1	AlgorithmScripts/Classification/arff/weka/VFI/default	Accuracy	0.999261720191953
mushroom	1	AlgorithmScripts/Classification/arff/weka/VFI/default	BalancedAccuracy	0.999234303215927
mushroom	1	AlgorithmScripts/Classification/arff/weka/VFI/default	Brier	0.0265295647840532
mushroom	1	AlgorithmScripts/Classification/arff/weka/VFI/default	F1	0.999287749287749
mushroom	1	AlgorithmScripts/Classification/arff/weka/VFI/default	FDR	0.00142348754448399
